race_year_id,rank,runner,time,age,gender,nationality,time_in_seconds,event,race,city,country,date,start_time,participation,distance,elevation_gain,elevation_loss,aid_stations,participants,age_range,years
13867,7,OSBORNE Kedric,23H 9M 45S,44,Male,USA,83385,Tahoe Rim Trail Endurance Run,100 Mile,Carsoncity,United States,2016-07-16,00:00:00,solo,162.7,6140,-6140,0,0,"(40,45]",2016
13867,8,WOODHOUSE Roxanne,23H 38M 57S,58,Female,USA,85137,Tahoe Rim Trail Endurance Run,100 Mile,Carsoncity,United States,2016-07-16,00:00:00,solo,162.7,6140,-6140,0,0,"(55,60]",2016
13867,9,FITZGERALD JOHN,24H 1M 10S,34,Male,USA,86470,Tahoe Rim Trail Endurance Run,100 Mile,Carsoncity,United States,2016-07-16,00:00:00,solo,162.7,6140,-6140,0,0,"(30,35]",2016
13867,10,SECRETO Louis,24H 13M 21S,53,Male,USA,87201,Tahoe Rim Trail Endurance Run,100 Mile,Carsoncity,United States,2016-07-16,00:00:00,solo,162.7,6140,-6140,0,0,"(50,55]",2016
14465,1,RUSIECKI Brian,15H 47M 11S,43,Male,USA,56831,Vermont 100 Endurance Race,100M,WestWindsor,United States,2016-07-16,04:00:00,solo,162,4530,-4530,19,325,"(40,45]",2016
14465,2,VERMILYEA Andy,16H 32M 12S,39,Male,USA,59532,Vermont 100 Endurance Race,100M,WestWindsor,United States,2016-07-16,04:00:00,solo,162,4530,-4530,19,325,"(35,40]",2016
14465,3,ARSENAULT JR Michael,16H 59M 56S,43,Male,USA,61196,Vermont 100 Endurance Race,100M,WestWindsor,United States,2016-07-16,04:00:00,solo,162,4530,-4530,19,325,"(40,45]",2016
14465,4,Marshburn Brian,17H 9M 22S,42,Male,USA,61762,Vermont 100 Endurance Race,100M,WestWindsor,United States,2016-07-16,04:00:00,solo,162,4530,-4530,19,325,"(40,45]",2016
14465,5,MURPHY Joe,17H 20M 7S,38,Male,USA,62407,Vermont 100 Endurance Race,100M,WestWindsor,United States,2016-07-16,04:00:00,solo,162,4530,-4530,19,325,"(35,40]",2016
14465,6,SLABY Steve,18H 5M 40S,40,Male,USA,65140,Vermont 100 Endurance Race,100M,WestWindsor,United States,2016-07-16,04:00:00,solo,162,4530,-4530,19,325,"(35,40]",2016
14465,7,SLABY Gina,18H 5M 42S,40,Female,USA,65142,Vermont 100 Endurance Race,100M,WestWindsor,United States,2016-07-16,04:00:00,solo,162,4530,-4530,19,325,"(35,40]",2016
14465,8,CAREY Silas,18H 19M 27S,33,Male,USA,65967,Vermont 100 Endurance Race,100M,WestWindsor,United States,2016-07-16,04:00:00,solo,162,4530,-4530,19,325,"(30,35]",2016
14465,9,DISSINGER Jake,18H 29M 15S,40,Male,USA,66555,Vermont 100 Endurance Race,100M,WestWindsor,United States,2016-07-16,04:00:00,solo,162,4530,-4530,19,325,"(35,40]",2016
14465,10,LANGEVIN Beau,18H 51M 1S,42,Male,USA,67861,Vermont 100 Endurance Race,100M,WestWindsor,United States,2016-07-16,04:00:00,solo,162,4530,-4530,19,325,"(40,45]",2016
13454,1,KACPRZAK Tim,19H 3M 31S,39,Male,AUS,68611,YOU YANGS,100 MI,LittleRiver,Australia,2016-07-16,09:00:00,solo,156.7,2960,-2960,2,21,"(35,40]",2016
13454,2,DAY Rohan,20H 21M 41S,51,Male,AUS,73301,YOU YANGS,100 MI,LittleRiver,Australia,2016-07-16,09:00:00,solo,156.7,2960,-2960,2,21,"(50,55]",2016
13454,3,Sawa Mak,20H 30M 27S,45,Male,AUS,73827,YOU YANGS,100 MI,LittleRiver,Australia,2016-07-16,09:00:00,solo,156.7,2960,-2960,2,21,"(40,45]",2016
13454,4,LINNEY Darren,21H 50M 29S,46,Male,AUS,78629,YOU YANGS,100 MI,LittleRiver,Australia,2016-07-16,09:00:00,solo,156.7,2960,-2960,2,21,"(45,50]",2016
13454,5,SMIT Rocco,22H 14M 43S,37,Male,AUS,80083,YOU YANGS,100 MI,LittleRiver,Australia,2016-07-16,09:00:00,solo,156.7,2960,-2960,2,21,"(35,40]",2016
13454,6,MITCHELL Scott,22H 17M 39S,50,Male,AUS,80259,YOU YANGS,100 MI,LittleRiver,Australia,2016-07-16,09:00:00,solo,156.7,2960,-2960,2,21,"(45,50]",2016
13454,7,METCALFE Anthony,23H 6M 56S,52,Male,AUS,83216,YOU YANGS,100 MI,LittleRiver,Australia,2016-07-16,09:00:00,solo,156.7,2960,-2960,2,21,"(50,55]",2016
13454,8,MIHALAKELLIS George,23H 7M 4S,44,Male,AUS,83224,YOU YANGS,100 MI,LittleRiver,Australia,2016-07-16,09:00:00,solo,156.7,2960,-2960,2,21,"(40,45]",2016
13454,9,HIRST Ben,23H 18M 19S,33,Male,AUS,83899,YOU YANGS,100 MI,LittleRiver,Australia,2016-07-16,09:00:00,solo,156.7,2960,-2960,2,21,"(30,35]",2016
13454,10,BLACK Scott,23H 25M 11S,51,Male,AUS,84311,YOU YANGS,100 MI,LittleRiver,Australia,2016-07-16,09:00:00,solo,156.7,2960,-2960,2,21,"(50,55]",2016
15015,1,PASSERAT Nahuel,31H 33M 22S,36,Male,FRA,113602,Andorra Ultra Trail Vallnord,ANDORRA RONDA DELS CIMS,Ordino,Andorra,2016-07-15,00:00:00,solo,170,13500,-13500,0,0,"(35,40]",2016
15015,2,YAMAMOTO Kenichi,32H 30M 33S,42,Male,JPN,117033,Andorra Ultra Trail Vallnord,ANDORRA RONDA DELS CIMS,Ordino,Andorra,2016-07-15,00:00:00,solo,170,13500,-13500,0,0,"(40,45]",2016
15015,3,BASSI Nicola,32H 43M 10S,34,Male,ITA,117790,Andorra Ultra Trail Vallnord,ANDORRA RONDA DELS CIMS,Ordino,Andorra,2016-07-15,00:00:00,solo,170,13500,-13500,0,0,"(30,35]",2016
15015,4,BALLESTER Pepe,33H 2M 52S,46,Male,ESP,118972,Andorra Ultra Trail Vallnord,ANDORRA RONDA DELS CIMS,Ordino,Andorra,2016-07-15,00:00:00,solo,170,13500,-13500,0,0,"(45,50]",2016
15015,5,MAZZOLI Tomaso,35H 21M 24S,46,Male,ITA,127284,Andorra Ultra Trail Vallnord,ANDORRA RONDA DELS CIMS,Ordino,Andorra,2016-07-15,00:00:00,solo,170,13500,-13500,0,0,"(45,50]",2016
15015,6,COUMENGES Regis,35H 41M 8S,49,Male,FRA,128468,Andorra Ultra Trail Vallnord,ANDORRA RONDA DELS CIMS,Ordino,Andorra,2016-07-15,00:00:00,solo,170,13500,-13500,0,0,"(45,50]",2016
15015,7,VIOLA Enrico,36H 10M 55S,54,Male,ITA,130255,Andorra Ultra Trail Vallnord,ANDORRA RONDA DELS CIMS,Ordino,Andorra,2016-07-15,00:00:00,solo,170,13500,-13500,0,0,"(50,55]",2016
15015,8,ISUNTZA ZELAIA Txomin,36H 24M 25S,50,Male,ESP,131065,Andorra Ultra Trail Vallnord,ANDORRA RONDA DELS CIMS,Ordino,Andorra,2016-07-15,00:00:00,solo,170,13500,-13500,0,0,"(45,50]",2016
15015,8,MATAIX Miguel,36H 24M 25S,48,Male,ESP,131065,Andorra Ultra Trail Vallnord,ANDORRA RONDA DELS CIMS,Ordino,Andorra,2016-07-15,00:00:00,solo,170,13500,-13500,0,0,"(45,50]",2016
15015,10,DROUIN Laurent,37H 4M 49S,50,Male,FRA,133489,Andorra Ultra Trail Vallnord,ANDORRA RONDA DELS CIMS,Ordino,Andorra,2016-07-15,00:00:00,solo,170,13500,-13500,0,0,"(45,50]",2016
10563,1,GABELLE Thibaut,17H 23M 33S,43,Male,FRA,62613,GRAND TRAIL STEVENSON,GTS 3 jours - B,Saint-Etienne-Vallée-Française,France,2016-07-15,07:00:00,solo,156.2,5143,-5986,6,0,"(40,45]",2016
10563,2,QUEVAL Charles Hubert,17H 50M 19S,35,Male,FRA,64219,GRAND TRAIL STEVENSON,GTS 3 jours - B,Saint-Etienne-Vallée-Française,France,2016-07-15,07:00:00,solo,156.2,5143,-5986,6,0,"(30,35]",2016
10563,3,QUEVAL Pauline,18H 3M 58S,35,Female,FRA,65038,GRAND TRAIL STEVENSON,GTS 3 jours - B,Saint-Etienne-Vallée-Française,France,2016-07-15,07:00:00,solo,156.2,5143,-5986,6,0,"(30,35]",2016
10563,4,OLLIER Matthieu,19H 28M 19S,41,Male,FRA,70099,GRAND TRAIL STEVENSON,GTS 3 jours - B,Saint-Etienne-Vallée-Française,France,2016-07-15,07:00:00,solo,156.2,5143,-5986,6,0,"(40,45]",2016
10563,5,MOSSINO Olivier,21H 14M 3S,60,Male,FRA,76443,GRAND TRAIL STEVENSON,GTS 3 jours - B,Saint-Etienne-Vallée-Française,France,2016-07-15,07:00:00,solo,156.2,5143,-5986,6,0,"(55,60]",2016
10563,6,SIMON Jacques,21H 29M 29S,66,Male,FRA,77369,GRAND TRAIL STEVENSON,GTS 3 jours - B,Saint-Etienne-Vallée-Française,France,2016-07-15,07:00:00,solo,156.2,5143,-5986,6,0,"(65,70]",2016
10563,7,SCHWALLER Jose,22H 6M 9S,53,Male,FRA,79569,GRAND TRAIL STEVENSON,GTS 3 jours - B,Saint-Etienne-Vallée-Française,France,2016-07-15,07:00:00,solo,156.2,5143,-5986,6,0,"(50,55]",2016
10563,8,MAESTRACCI Pierre,22H 16M 4S,55,Male,FRA,80164,GRAND TRAIL STEVENSON,GTS 3 jours - B,Saint-Etienne-Vallée-Française,France,2016-07-15,07:00:00,solo,156.2,5143,-5986,6,0,"(50,55]",2016
10563,9,OGHEARD Michel,22H 31M 47S,55,Male,FRA,81107,GRAND TRAIL STEVENSON,GTS 3 jours - B,Saint-Etienne-Vallée-Française,France,2016-07-15,07:00:00,solo,156.2,5143,-5986,6,0,"(50,55]",2016
10563,10,GOUJON Olivier,22H 52M 1S,49,Male,FRA,82321,GRAND TRAIL STEVENSON,GTS 3 jours - B,Saint-Etienne-Vallée-Française,France,2016-07-15,07:00:00,solo,156.2,5143,-5986,6,0,"(45,50]",2016
11468,1,PETROSKY Alex,19H 56M 12S,36,Male,CAN,71772,Sinister 7 Ultra,Solo,Blairmore,Canada,2016-07-09,07:00:00,solo,155.3,4300,-4270,15,1400,"(35,40]",2016
11468,2,TOMCZAK Darren,20H 40M 1S,45,Male,CAN,74401,Sinister 7 Ultra,Solo,Blairmore,Canada,2016-07-09,07:00:00,solo,155.3,4300,-4270,15,1400,"(40,45]",2016
11468,3,COLLIN Andy,20H 40M 8S,43,Male,CAN,74408,Sinister 7 Ultra,Solo,Blairmore,Canada,2016-07-09,07:00:00,solo,155.3,4300,-4270,15,1400,"(40,45]",2016
11468,4,SRNIK Mario,20H 47M 1S,43,Male,CAN,74821,Sinister 7 Ultra,Solo,Blairmore,Canada,2016-07-09,07:00:00,solo,155.3,4300,-4270,15,1400,"(40,45]",2016
11468,5,KINSELLA Jason,21H 3M 22S,43,Male,CAN,75802,Sinister 7 Ultra,Solo,Blairmore,Canada,2016-07-09,07:00:00,solo,155.3,4300,-4270,15,1400,"(40,45]",2016
11468,6,AUBREY Christopher,21H 6M 15S,33,Male,CAN,75975,Sinister 7 Ultra,Solo,Blairmore,Canada,2016-07-09,07:00:00,solo,155.3,4300,-4270,15,1400,"(30,35]",2016
11468,7,Ford Joanna,21H 15M 20S,37,Female,CAN,76520,Sinister 7 Ultra,Solo,Blairmore,Canada,2016-07-09,07:00:00,solo,155.3,4300,-4270,15,1400,"(35,40]",2016
11468,8,NORMANDEAU Yanick,22H 8M 4S,47,Male,CAN,79684,Sinister 7 Ultra,Solo,Blairmore,Canada,2016-07-09,07:00:00,solo,155.3,4300,-4270,15,1400,"(45,50]",2016
11468,9,ADAMS Curtis,22H 17M 27S,39,Male,USA,80247,Sinister 7 Ultra,Solo,Blairmore,Canada,2016-07-09,07:00:00,solo,155.3,4300,-4270,15,1400,"(35,40]",2016
11468,10,BAINE Trevor,22H 38M 42S,48,Male,CAN,81522,Sinister 7 Ultra,Solo,Blairmore,Canada,2016-07-09,07:00:00,solo,155.3,4300,-4270,15,1400,"(45,50]",2016
10953,1,DOMINGUEZ LEDO Javier,23H 22M 37S,47,Male,ESP,84157,Ehunmilak Ultra-Trail®,Ehunmilak Ultra-Trail®,Beasain,Spain,2016-07-08,18:00:00,solo,170.7,10152,-10152,15,500,"(45,50]",2016
10953,2,MENDIZABAL Adur,24H 28M 41S,35,Male,ESP,88121,Ehunmilak Ultra-Trail®,Ehunmilak Ultra-Trail®,Beasain,Spain,2016-07-08,18:00:00,solo,170.7,10152,-10152,15,500,"(30,35]",2016
10953,3,AIZPURU Jon,24H 54M 39S,33,Male,ESP,89679,Ehunmilak Ultra-Trail®,Ehunmilak Ultra-Trail®,Beasain,Spain,2016-07-08,18:00:00,solo,170.7,10152,-10152,15,500,"(30,35]",2016
10953,4,BALLESTEROS PEREZ Josu,25H 20M 34S,45,Male,ESP,91234,Ehunmilak Ultra-Trail®,Ehunmilak Ultra-Trail®,Beasain,Spain,2016-07-08,18:00:00,solo,170.7,10152,-10152,15,500,"(40,45]",2016
10953,5,otamendi Aitor,25H 32M 35S,38,Male,ESP,91955,Ehunmilak Ultra-Trail®,Ehunmilak Ultra-Trail®,Beasain,Spain,2016-07-08,18:00:00,solo,170.7,10152,-10152,15,500,"(35,40]",2016
10953,6,CATALAN Inaki,25H 44M 21S,52,Male,ESP,92661,Ehunmilak Ultra-Trail®,Ehunmilak Ultra-Trail®,Beasain,Spain,2016-07-08,18:00:00,solo,170.7,10152,-10152,15,500,"(50,55]",2016
10953,7,ALESON Imanol,25H 48M 38S,49,Male,ESP,92918,Ehunmilak Ultra-Trail®,Ehunmilak Ultra-Trail®,Beasain,Spain,2016-07-08,18:00:00,solo,170.7,10152,-10152,15,500,"(45,50]",2016
10953,8,ARZUA CRESPO Oihan,26H 14M 48S,40,Male,ESP,94488,Ehunmilak Ultra-Trail®,Ehunmilak Ultra-Trail®,Beasain,Spain,2016-07-08,18:00:00,solo,170.7,10152,-10152,15,500,"(35,40]",2016
10953,9,PACHECO Rui,27H 16M 54S,45,Male,POR,98214,Ehunmilak Ultra-Trail®,Ehunmilak Ultra-Trail®,Beasain,Spain,2016-07-08,18:00:00,solo,170.7,10152,-10152,15,500,"(40,45]",2016
10953,10,JIMENEZ AMILBURU Jonathan,27H 25M 34S,41,Male,ESP,98734,Ehunmilak Ultra-Trail®,Ehunmilak Ultra-Trail®,Beasain,Spain,2016-07-08,18:00:00,solo,170.7,10152,-10152,15,500,"(40,45]",2016
14723,1,JORNET BURGADA Kilian,22H 58M 28S,34,Male,ESP,82708,HARDROCK 100 ENDURANCE RUN,HARDROCK 100,NA,United States,2016-07-08,00:00:00,solo,161.8,10365,-10365,0,0,"(30,35]",2016
14723,1,Schlarb Jason,22H 58M 28S,43,Male,USA,82708,HARDROCK 100 ENDURANCE RUN,HARDROCK 100,NA,United States,2016-07-08,00:00:00,solo,161.8,10365,-10365,0,0,"(40,45]",2016
14723,3,THEVENARD Xavier,23H 57M 10S,33,Male,FRA,86230,HARDROCK 100 ENDURANCE RUN,HARDROCK 100,NA,United States,2016-07-08,00:00:00,solo,161.8,10365,-10365,0,0,"(30,35]",2016
14723,4,BROWNING JEFF,25H 42M 3S,50,Male,USA,92523,HARDROCK 100 ENDURANCE RUN,HARDROCK 100,NA,United States,2016-07-08,00:00:00,solo,161.8,10365,-10365,0,0,"(45,50]",2016
14723,5,KAISER Ryan,27H 39M 16S,43,Male,USA,99556,HARDROCK 100 ENDURANCE RUN,HARDROCK 100,NA,United States,2016-07-08,00:00:00,solo,161.8,10365,-10365,0,0,"(40,45]",2016
14723,6,WILLIAMS Bryan,28H 41M 19S,46,Male,USA,103279,HARDROCK 100 ENDURANCE RUN,HARDROCK 100,NA,United States,2016-07-08,00:00:00,solo,161.8,10365,-10365,0,0,"(45,50]",2016
14723,7,MAHON Ted,28H 52M 4S,49,Male,USA,103924,HARDROCK 100 ENDURANCE RUN,HARDROCK 100,NA,United States,2016-07-08,00:00:00,solo,161.8,10365,-10365,0,0,"(45,50]",2016
14723,8,FROST Anna,29H 2M 9S,40,Female,NZL,104529,HARDROCK 100 ENDURANCE RUN,HARDROCK 100,NA,United States,2016-07-08,00:00:00,solo,161.8,10365,-10365,0,0,"(35,40]",2016
14723,9,ROCA Emma,29H 36M 40S,48,Female,ESP,106600,HARDROCK 100 ENDURANCE RUN,HARDROCK 100,NA,United States,2016-07-08,00:00:00,solo,161.8,10365,-10365,0,0,"(45,50]",2016
14723,10,GUISE Grant,30H 35M 54S,41,Male,NZL,110154,HARDROCK 100 ENDURANCE RUN,HARDROCK 100,NA,United States,2016-07-08,00:00:00,solo,161.8,10365,-10365,0,0,"(40,45]",2016
13460,1,MATTA RIVERA Cesar,28H 35M 48S,42,Male,COL,102948,CHICAMOCHA RUN,160K,CUNDINAMARCA,Colombia,2016-07-02,09:00:00,solo,165.1,8520,-7400,10,0,"(40,45]",2016
13460,2,Machado Moreno Hildebrando,31H 27M 47S,54,Male,COL,113267,CHICAMOCHA RUN,160K,CUNDINAMARCA,Colombia,2016-07-02,09:00:00,solo,165.1,8520,-7400,10,0,"(50,55]",2016
13460,3,ARIAS Wilson,37H 30M 57S,45,Male,COL,135057,CHICAMOCHA RUN,160K,CUNDINAMARCA,Colombia,2016-07-02,09:00:00,solo,165.1,8520,-7400,10,0,"(40,45]",2016
13460,4,MORENO Luis,38H 48M 56S,52,Male,COL,139736,CHICAMOCHA RUN,160K,CUNDINAMARCA,Colombia,2016-07-02,09:00:00,solo,165.1,8520,-7400,10,0,"(50,55]",2016
13460,5,GARCIA MENDEZ Jairo,41H 23M 45S,55,Male,COL,149025,CHICAMOCHA RUN,160K,CUNDINAMARCA,Colombia,2016-07-02,09:00:00,solo,165.1,8520,-7400,10,0,"(50,55]",2016
13460,6,PEREZ Luis,41H 36M 51S,57,Male,COL,149811,CHICAMOCHA RUN,160K,CUNDINAMARCA,Colombia,2016-07-02,09:00:00,solo,165.1,8520,-7400,10,0,"(55,60]",2016
13460,7,RODRIGUEZ Soreini,41H 48M 44S,34,Female,COL,150524,CHICAMOCHA RUN,160K,CUNDINAMARCA,Colombia,2016-07-02,09:00:00,solo,165.1,8520,-7400,10,0,"(30,35]",2016
13460,8,Buitrago Oscar,42H 1M 6S,40,Male,COL,151266,CHICAMOCHA RUN,160K,CUNDINAMARCA,Colombia,2016-07-02,09:00:00,solo,165.1,8520,-7400,10,0,"(35,40]",2016
13460,9,RODRIGUEZ Janier,42H 1M 8S,40,Male,MEX,151268,CHICAMOCHA RUN,160K,CUNDINAMARCA,Colombia,2016-07-02,09:00:00,solo,165.1,8520,-7400,10,0,"(35,40]",2016
13460,10,BUITRAGO Abrahan,42H 1M 9S,40,Male,COL,151269,CHICAMOCHA RUN,160K,CUNDINAMARCA,Colombia,2016-07-02,09:00:00,solo,165.1,8520,-7400,10,0,"(35,40]",2016
14675,1,FLOCK Peter,17H 27M 33S,50,Male,GER,62853,THURINGEN ULTRA,THURINGEN ULTRA 100 MILES,NA,Germany,2016-07-01,00:00:00,solo,161,3100,-3100,0,0,"(45,50]",2016
14675,2,FELS Stefan,18H 49M 48S,53,Male,GER,67788,THURINGEN ULTRA,THURINGEN ULTRA 100 MILES,NA,Germany,2016-07-01,00:00:00,solo,161,3100,-3100,0,0,"(50,55]",2016
14675,3,WEINMANN Rene,19H 17M 13S,53,Male,GER,69433,THURINGEN ULTRA,THURINGEN ULTRA 100 MILES,NA,Germany,2016-07-01,00:00:00,solo,161,3100,-3100,0,0,"(50,55]",2016
14675,4,OTTO Patrick,19H 43M 52S,39,Male,GER,71032,THURINGEN ULTRA,THURINGEN ULTRA 100 MILES,NA,Germany,2016-07-01,00:00:00,solo,161,3100,-3100,0,0,"(35,40]",2016
14675,5,WEBER Aurel,19H 56M 21S,47,Male,GER,71781,THURINGEN ULTRA,THURINGEN ULTRA 100 MILES,NA,Germany,2016-07-01,00:00:00,solo,161,3100,-3100,0,0,"(45,50]",2016
14675,6,HEINKELEIN Michael,20H 25M 30S,43,Male,GER,73530,THURINGEN ULTRA,THURINGEN ULTRA 100 MILES,NA,Germany,2016-07-01,00:00:00,solo,161,3100,-3100,0,0,"(40,45]",2016
14675,7,KEMPER Chris,20H 30M 39S,40,Male,GER,73839,THURINGEN ULTRA,THURINGEN ULTRA 100 MILES,NA,Germany,2016-07-01,00:00:00,solo,161,3100,-3100,0,0,"(35,40]",2016
14675,8,GANTER Martin,20H 42M 51S,59,Male,GER,74571,THURINGEN ULTRA,THURINGEN ULTRA 100 MILES,NA,Germany,2016-07-01,00:00:00,solo,161,3100,-3100,0,0,"(55,60]",2016
14675,9,PIOTROWSKI Axel,20H 52M 2S,60,Male,GER,75122,THURINGEN ULTRA,THURINGEN ULTRA 100 MILES,NA,Germany,2016-07-01,00:00:00,solo,161,3100,-3100,0,0,"(55,60]",2016
14675,10,BITTERMANN Michael,21H 16M 50S,50,Male,GER,76610,THURINGEN ULTRA,THURINGEN ULTRA 100 MILES,NA,Germany,2016-07-01,00:00:00,solo,161,3100,-3100,0,0,"(45,50]",2016
14585,1,JIMENEZ MICHAEL,23H 26M 7S,47,Male,USA,84367,BLACK HILLS 100,BLACK HILLS 100 - 100 MILES,NA,United States,2016-06-25,00:00:00,solo,161,4950,-4950,0,0,"(45,50]",2016
14585,2,RYTHER Christian,25H 13M 34S,42,Male,USA,90814,BLACK HILLS 100,BLACK HILLS 100 - 100 MILES,NA,United States,2016-06-25,00:00:00,solo,161,4950,-4950,0,0,"(40,45]",2016
14585,3,Conner Lee,26H 57M 6S,48,Female,USA,97026,BLACK HILLS 100,BLACK HILLS 100 - 100 MILES,NA,United States,2016-06-25,00:00:00,solo,161,4950,-4950,0,0,"(45,50]",2016
14585,4,JONES Nelson,27H 16M 18S,30,Male,USA,98178,BLACK HILLS 100,BLACK HILLS 100 - 100 MILES,NA,United States,2016-06-25,00:00:00,solo,161,4950,-4950,0,0,"(25,30]",2016
14585,5,WATTLES Ryan,27H 16M 38S,39,Male,USA,98198,BLACK HILLS 100,BLACK HILLS 100 - 100 MILES,NA,United States,2016-06-25,00:00:00,solo,161,4950,-4950,0,0,"(35,40]",2016
14585,6,DODD Charles,27H 24M 37S,54,Male,USA,98677,BLACK HILLS 100,BLACK HILLS 100 - 100 MILES,NA,United States,2016-06-25,00:00:00,solo,161,4950,-4950,0,0,"(50,55]",2016
14585,7,DOWDELL Michael,27H 59M 59S,46,Male,USA,100799,BLACK HILLS 100,BLACK HILLS 100 - 100 MILES,NA,United States,2016-06-25,00:00:00,solo,161,4950,-4950,0,0,"(45,50]",2016
14585,8,NELSON Shane,28H 28M 9S,47,Male,USA,102489,BLACK HILLS 100,BLACK HILLS 100 - 100 MILES,NA,United States,2016-06-25,00:00:00,solo,161,4950,-4950,0,0,"(45,50]",2016
14585,9,THOMPSON Kyle,28H 48M 33S,38,Male,USA,103713,BLACK HILLS 100,BLACK HILLS 100 - 100 MILES,NA,United States,2016-06-25,00:00:00,solo,161,4950,-4950,0,0,"(35,40]",2016
14585,10,LUCAS Suzanne,29H 46M 8S,58,Female,CAN,107168,BLACK HILLS 100,BLACK HILLS 100 - 100 MILES,NA,United States,2016-06-25,00:00:00,solo,161,4950,-4950,0,0,"(55,60]",2016
11981,1,MILLER Andrew,15H 39M 36S,25,Male,USA,56376,Western States Endurance Run,Western States Endurance Run,Auburn,United States,2016-06-25,00:00:00,solo,160.3,5950,-7490,21,369,"(20,25]",2016
11981,2,HERMANSEN Didrik,16H 16M 8S,41,Male,NOR,58568,Western States Endurance Run,Western States Endurance Run,Auburn,United States,2016-06-25,00:00:00,solo,160.3,5950,-7490,21,369,"(40,45]",2016
11981,3,BROWNING JEFF,16H 30M 40S,50,Male,USA,59440,Western States Endurance Run,Western States Endurance Run,Auburn,United States,2016-06-25,00:00:00,solo,160.3,5950,-7490,21,369,"(45,50]",2016
11981,4,LORBLANCHET Thomas,16H 39M 55S,41,Male,FRA,59995,Western States Endurance Run,Western States Endurance Run,Auburn,United States,2016-06-25,00:00:00,solo,160.3,5950,-7490,21,369,"(40,45]",2016
11981,5,GIBLIN Paul,16H 53M 20S,44,Male,GBR,60800,Western States Endurance Run,Western States Endurance Run,Auburn,United States,2016-06-25,00:00:00,solo,160.3,5950,-7490,21,369,"(40,45]",2016
11981,6,SHARMAN Ian,16H 55M 11S,41,Male,GBR,60911,Western States Endurance Run,Western States Endurance Run,Auburn,United States,2016-06-25,00:00:00,solo,160.3,5950,-7490,21,369,"(40,45]",2016
11981,7,MOCKO Chris,17H 1M 47S,35,Male,USA,61307,Western States Endurance Run,Western States Endurance Run,Auburn,United States,2016-06-25,00:00:00,solo,160.3,5950,-7490,21,369,"(30,35]",2016
11981,8,PIETARI KYLE,17H 5M 1S,35,Male,USA,61501,Western States Endurance Run,Western States Endurance Run,Auburn,United States,2016-06-25,00:00:00,solo,160.3,5950,-7490,21,369,"(30,35]",2016
11981,9,DENUCCI Christopher,17H 7M 57S,42,Male,USA,61677,Western States Endurance Run,Western States Endurance Run,Auburn,United States,2016-06-25,00:00:00,solo,160.3,5950,-7490,21,369,"(40,45]",2016
11981,10,HAYNES Jesse,17H 12M 30S,49,Male,USA,61950,Western States Endurance Run,Western States Endurance Run,Auburn,United States,2016-06-25,00:00:00,solo,160.3,5950,-7490,21,369,"(45,50]",2016
14329,1,OWEN Michael,16H 51M 22S,32,Male,USA,60682,Mohican Trail,THE NORTH FACE MOHICAN TRAIL 100M,Loudonville,United States,2016-06-18,00:00:00,solo,161,3425,-3425,0,0,"(30,35]",2016
14329,2,LEWIS Harvey,17H 52M 5S,45,Male,USA,64325,Mohican Trail,THE NORTH FACE MOHICAN TRAIL 100M,Loudonville,United States,2016-06-18,00:00:00,solo,161,3425,-3425,0,0,"(40,45]",2016
14329,3,TRUMBO Chad,19H 3M 25S,38,Male,USA,68605,Mohican Trail,THE NORTH FACE MOHICAN TRAIL 100M,Loudonville,United States,2016-06-18,00:00:00,solo,161,3425,-3425,0,0,"(35,40]",2016
14329,4,SNOPE Andrew,19H 26M 57S,35,Male,USA,70017,Mohican Trail,THE NORTH FACE MOHICAN TRAIL 100M,Loudonville,United States,2016-06-18,00:00:00,solo,161,3425,-3425,0,0,"(30,35]",2016
14329,5,WIREMAN JR Ron,19H 38M 19S,39,Male,USA,70699,Mohican Trail,THE NORTH FACE MOHICAN TRAIL 100M,Loudonville,United States,2016-06-18,00:00:00,solo,161,3425,-3425,0,0,"(35,40]",2016
14329,6,RAINWATER Gabe,20H 19M 14S,33,Male,USA,73154,Mohican Trail,THE NORTH FACE MOHICAN TRAIL 100M,Loudonville,United States,2016-06-18,00:00:00,solo,161,3425,-3425,0,0,"(30,35]",2016
14329,7,BAIN Mark,20H 56M 36S,44,Male,USA,75396,Mohican Trail,THE NORTH FACE MOHICAN TRAIL 100M,Loudonville,United States,2016-06-18,00:00:00,solo,161,3425,-3425,0,0,"(40,45]",2016
14329,8,COOPER Mike,21H 46M 50S,40,Male,USA,78410,Mohican Trail,THE NORTH FACE MOHICAN TRAIL 100M,Loudonville,United States,2016-06-18,00:00:00,solo,161,3425,-3425,0,0,"(35,40]",2016
14329,9,ALLEN Troy,22H 11M 37S,36,Male,USA,79897,Mohican Trail,THE NORTH FACE MOHICAN TRAIL 100M,Loudonville,United States,2016-06-18,00:00:00,solo,161,3425,-3425,0,0,"(35,40]",2016
14329,10,MONKE Adam,22H 22M 50S,34,Male,USA,80570,Mohican Trail,THE NORTH FACE MOHICAN TRAIL 100M,Loudonville,United States,2016-06-18,00:00:00,solo,161,3425,-3425,0,0,"(30,35]",2016
14291,1,KELLY Seth,20H 28M 25S,37,Male,USA,73705,Bighorn Trail Run,100M,Sheridan,United States,2016-06-17,11:00:00,solo,167.3,6740,-6800,7,360,"(35,40]",2016
